,Mean Pitch,Max Pitch,Mean Intensity,Max Intensity,Jitter,Shimmer,NHR,dyad,speaker,session,sentence,duration(s),size(K),file_name
3489,96.50353993,336.1746098,69.22866644,77.57328661,0.018665714,0.071480387,16.5211576,6768,68,main50,27,7,603.32,SK0708_8_main50_27_mono.wav
3490,70.35815429,341.6742874,68.72408643,80.04722226,0.026356814,0.067596328,16.1553641,6768,68,main50,29,5.2,447.85,SK0708_8_main50_29_mono.wav
3491,93.31074278,568.6501895,70.04565803,78.48218095,0.023315781,0.059301866,16.204676,6768,68,main50,31,7.74,667.14,SK0708_8_main50_31_mono.wav
3492,111.6509259,518.1031301,69.94988938,76.98511219,0.018194849,0.057956521,16.6021274,6768,68,main50,33,6.76,582.13,SK0708_8_main50_33_mono.wav
3493,97.52693199,340.005546,68.88191995,77.44682356,0.022987138,0.085743547,15.8866109,6768,68,main50,35,4.03,346.81,SK0708_8_main50_35_mono.wav
3494,115.7617746,482.6441231,68.44448477,76.15397201,0.023077133,0.076483768,16.0628891,6768,68,main50,37,7.49,644.83,SK0708_8_main50_37_mono.wav
3495,109.8722125,564.0020235,69.20125618,77.43358463,0.019317243,0.081970837,15.5492351,6768,68,main50,39,5.56,479.2,SK0708_8_main50_39_mono.wav
3496,74.6168797,592.6535993,67.35263093,77.09043819,0.024932161,0.085092065,16.6239164,6768,68,main50,3,4.51,388.42,SK0708_8_main50_3_mono.wav
3497,100.0034482,363.906356,69.54653273,78.27699511,0.022647099,0.076670397,17.3112364,6768,68,main50,41,3.63,313.05,SK0708_8_main50_41_mono.wav
3498,102.42165,545.2171728,69.35567146,77.74487845,0.017685847,0.073188156,16.2866718,6768,68,main50,43,6.52,561.46,SK0708_8_main50_43_mono.wav
3499,73.46071642,279.3437393,69.79017011,78.02874592,0.022640746,0.065388467,13.8533284,6768,68,main50,45,5.78,497.89,SK0708_8_main50_45_mono.wav
3500,96.98398438,329.8355041,69.10334243,77.51026338,0.018763601,0.064248281,17.3750079,6768,68,main50,47,4.83,416.15,SK0708_8_main50_47_mono.wav
3501,85.80085924,335.5009084,68.27279131,78.23264536,0.025874524,0.078698275,15.7574306,6768,68,main50,49,5.7,490.57,SK0708_8_main50_49_mono.wav
3502,108.5019527,346.4237917,70.13227739,79.56283932,0.016078764,0.06396727,18.4520723,6768,68,main50,51,5.3,456.46,SK0708_8_main50_51_mono.wav
3503,99.65541406,300.7597369,69.91258714,79.60663362,0.022202876,0.075026936,16.6525049,6768,68,main50,53,3.43,295.65,SK0708_8_main50_53_mono.wav
3504,57.19083529,415.3649581,67.80676614,81.30783605,0.019952265,0.059181688,19.2384194,6768,68,main50,55,7.54,649.83,SK0708_8_main50_55_mono.wav
3505,99.16190338,557.3097047,69.53155062,77.03124909,0.019590132,0.063478887,16.4464743,6768,68,main50,57,5.18,446.38,SK0708_8_main50_57_mono.wav
3506,90.35926503,394.3181404,68.29698293,78.48055687,0.021174423,0.058333283,16.1600156,6768,68,main50,59,6.82,587.55,SK0708_8_main50_59_mono.wav
3507,93.83544865,362.1157255,68.56472181,78.55089547,0.01970051,0.058978466,17.2844138,6768,68,main50,5,6.04,520.11,SK0708_8_main50_5_mono.wav
3508,78.79378743,322.3113344,68.55436782,79.04524029,0.021008351,0.062271549,15.9566589,6768,68,main50,61,6.81,586.52,SK0708_8_main50_61_mono.wav
3509,82.00563879,592.0129434,67.30631801,77.34831624,0.024425114,0.079119495,13.9415605,6768,68,main50,63,4.23,364.81,SK0708_8_main50_63_mono.wav
3510,88.64304777,514.827429,68.52541502,77.15686544,0.022280232,0.072154449,16.1077016,6768,68,main50,65,7.95,684.37,SK0708_8_main50_65_mono.wav
3511,84.14546209,362.8807264,68.37456167,78.31194568,0.020489229,0.073447537,17.0818179,6768,68,main50,67,4.99,429.85,SK0708_8_main50_67_mono.wav
3512,99.9487599,303.5337403,71.15283612,81.88166664,0.016510908,0.056096763,19.7768857,6768,68,main50,69,6.65,572.4,SK0708_8_main50_69_mono.wav
3513,76.6611917,438.8837975,69.38528697,79.32347298,0.029993788,0.08917662,14.6456229,6768,68,main50,71,4.38,376.88,SK0708_8_main50_71_mono.wav
3514,96.87346444,402.9046992,70.18131972,78.34843587,0.023046627,0.064370832,17.6701705,6768,68,main50,73,4.83,415.89,SK0708_8_main50_73_mono.wav
3515,74.04734701,310.2304838,69.2634324,78.35742286,0.022136275,0.057314694,17.57422,6768,68,main50,75,7.02,604.61,SK0708_8_main50_75_mono.wav
3516,69.17583478,300.784769,69.46615894,79.85293593,0.027780133,0.065006516,16.2059267,6768,68,main50,77,6.84,589.36,SK0708_8_main50_77_mono.wav
3517,91.96136862,436.083607,69.25780336,80.75135219,0.019122583,0.067876403,17.801861,6768,68,main50,79,6.64,571.96,SK0708_8_main50_79_mono.wav
3518,67.83805828,574.1188966,67.35783051,76.75125133,0.018783207,0.075549996,14.9214007,6768,68,main50,7,6.94,597.72,SK0708_8_main50_7_mono.wav
3519,82.31773521,420.9020762,66.44109444,74.94072377,0.023142925,0.06480503,16.9972397,6768,68,main50,9,4.43,381.18,SK0708_8_main50_9_mono.wav
3520,84.48847376,266.5651248,73.22462709,86.66904488,0.015138848,0.066109433,19.1392528,6970,70,main50,11,7.27,626.57,SK0910_10_main50_11_mono.wav
3521,86.88772324,512.7519421,69.5881787,79.54363969,0.013621406,0.057765585,19.4726355,6970,70,main50,13,4.67,402.46,SK0910_10_main50_13_mono.wav
3522,83.2546046,252.1915255,72.7647607,80.9003587,0.015332698,0.055797108,17.2208993,6970,70,main50,15,6.18,532,SK0910_10_main50_15_mono.wav
3523,80.97804538,239.7109603,74.35222693,83.63448324,0.019005176,0.057594286,16.8461749,6970,70,main50,17,8.62,742.08,SK0910_10_main50_17_mono.wav
3524,73.57663606,236.4483998,73.34259527,89.31621851,0.01623385,0.067577158,17.5710513,6970,70,main50,19,6.76,582.65,SK0910_10_main50_19_mono.wav
3525,77.55964575,254.395536,70.68394922,83.4962372,0.016860151,0.072843918,17.3283467,6970,70,main50,1,5.8,499.61,SK0910_10_main50_1_mono.wav
3526,79.74216032,231.6522729,73.61577141,88.62322948,0.016211744,0.045292884,18.1433033,6970,70,main50,21,4.74,408.48,SK0910_10_main50_21_mono.wav
3527,92.18949626,293.6277535,70.27558956,79.10371506,0.013896462,0.057144918,17.0389708,6970,70,main50,23,8.74,752.67,SK0910_10_main50_23_mono.wav
3528,64.97059694,246.9703628,71.2228492,87.78979465,0.013157908,0.063981371,18.4982077,6970,70,main50,25,7.29,627.69,SK0910_10_main50_25_mono.wav
3529,75.38499701,486.8184792,72.24390081,88.89753976,0.013685292,0.052352474,19.3510685,6970,70,main50,27,9.16,788.59,SK0910_10_main50_27_mono.wav
3530,77.62506524,226.2895393,69.49335034,80.40178629,0.013840556,0.060381682,17.9915412,6970,70,main50,29,5.31,457.32,SK0910_10_main50_29_mono.wav
3531,72.48941569,242.956697,72.98631848,89.26466773,0.01477035,0.059291833,17.7794743,6970,70,main50,31,9.62,828.38,SK0910_10_main50_31_mono.wav
3532,82.28406807,413.7196823,69.58665741,81.40021519,0.012256767,0.045293129,20.3522209,6970,70,main50,33,8.68,747.59,SK0910_10_main50_33_mono.wav
3533,87.85799016,253.6700375,71.34695046,85.63503582,0.012087682,0.06154906,19.2361237,6970,70,main50,35,6.68,575.41,SK0910_10_main50_35_mono.wav
3534,85.4326428,224.7395299,71.2424102,86.17540525,0.01316752,0.060497413,20.1189793,6970,70,main50,37,8.77,755.86,SK0910_10_main50_37_mono.wav
3535,83.51328448,228.7841227,71.53935748,89.20506628,0.013501718,0.050558984,20.3763555,6970,70,main50,39,7.04,606.5,SK0910_10_main50_39_mono.wav
3536,78.15705055,256.3755766,70.42637224,83.15615495,0.012464243,0.060343741,18.5935176,6970,70,main50,3,4.38,377.56,SK0910_10_main50_3_mono.wav
3537,73.21895041,237.6986171,70.86257948,84.84410332,0.018422984,0.070408952,17.5851097,6970,70,main50,41,4.93,424.42,SK0910_10_main50_41_mono.wav
3538,83.71483504,236.263712,72.02410104,83.65736828,0.015000708,0.059648735,17.550639,6970,70,main50,43,9.67,833.21,SK0910_10_main50_43_mono.wav
3539,89.24847715,257.2691973,70.64837912,80.57170589,0.015764829,0.056179244,18.4029268,6970,70,main50,45,5.89,507.79,SK0910_10_main50_45_mono.wav
3540,60.0394078,522.0485336,68.15289353,77.32805349,0.02067062,0.063187912,15.260397,6970,70,main50,47,7.8,671.62,SK0910_10_main50_47_mono.wav
3541,77.92048612,542.1689697,70.51543133,80.98114564,0.015261856,0.062193528,17.4184948,6970,70,main50,49,8.19,705.21,SK0910_10_main50_49_mono.wav
3542,97.28117479,235.9508757,70.86233771,84.93019416,0.015209594,0.054621974,21.0237383,6970,70,main50,51,6.62,570.24,SK0910_10_main50_51_mono.wav
3543,75.78833879,220.3160471,71.7754969,84.0013873,0.016330855,0.063762782,17.4840311,6970,70,main50,53,4.72,406.25,SK0910_10_main50_53_mono.wav
3544,88.02379166,478.9560522,74.20156752,89.03211477,0.012802225,0.052879724,19.3526809,6970,70,main50,55,6.26,539.41,SK0910_10_main50_55_mono.wav
3545,78.80772355,466.5999225,72.90644394,89.40334484,0.014834649,0.060234922,19.2137641,6970,70,main50,57,6.84,589.28,SK0910_10_main50_57_mono.wav
3546,83.86513402,269.8391439,72.41080238,89.48695443,0.015520211,0.057029086,18.4501386,6970,70,main50,59,9.28,799.1,SK0910_10_main50_59_mono.wav
3547,102.180762,241.4762022,71.15338114,81.0080646,0.015184347,0.061375621,18.9563901,6970,70,main50,5,6.73,580.06,SK0910_10_main50_5_mono.wav
3548,80.9645237,220.4462812,72.16961665,88.9404265,0.012139023,0.056149598,18.7910926,6970,70,main50,61,7.31,629.76,SK0910_10_main50_61_mono.wav
3549,65.1080624,247.4365064,68.76482629,79.85240506,0.01583832,0.063590845,15.6962863,6970,70,main50,63,6.38,549.57,SK0910_10_main50_63_mono.wav
3550,88.87450822,253.9474393,69.47902387,77.3181127,0.015942109,0.050460447,18.9827221,6970,70,main50,65,8.39,722.61,SK0910_10_main50_65_mono.wav
3551,81.58641609,246.4333397,72.99515427,88.50660843,0.01233105,0.060852631,20.3784519,6970,70,main50,67,5.45,469.21,SK0910_10_main50_67_mono.wav
3552,87.45816279,213.8916145,72.7338604,88.57029993,0.01076432,0.054338605,21.5909329,6970,70,main50,69,8.29,713.91,SK0910_10_main50_69_mono.wav
3553,72.97133334,240.8008094,72.16235986,84.27311233,0.01440413,0.049612483,18.9661305,6970,70,main50,71,6.85,590.48,SK0910_10_main50_71_mono.wav
3554,85.39914551,235.0846143,72.4849364,84.56404038,0.014991842,0.057215478,19.2611543,6970,70,main50,73,5.57,480.15,SK0910_10_main50_73_mono.wav
3555,113.4652505,276.5045782,72.87634602,87.1937222,0.018755126,0.068840839,19.0516703,6970,70,main50,75,5.4,465.25,SK0910_10_main50_75_mono.wav
3556,71.28141216,239.3062871,73.12417639,90.6241609,0.013745767,0.056953574,18.2196803,6970,70,main50,77,8.69,748.79,SK0910_10_main50_77_mono.wav
3557,88.62675314,248.334923,73.31763754,92.02904116,0.012747764,0.05832167,20.0607413,6970,70,main50,79,8.63,743.2,SK0910_10_main50_79_mono.wav
3558,67.91303305,366.0262138,71.2406483,82.43288109,0.01991647,0.072212281,16.308534,6970,70,main50,7,7.8,671.88,SK0910_10_main50_7_mono.wav
3559,91.72307881,400.1110919,70.22556117,80.40349825,0.015479782,0.071607281,21.3354881,6970,70,main50,9,4.02,346.21,SK0910_10_main50_9_mono.wav
3560,100.7685896,290.9856266,69.62066616,78.21461101,0.017824378,0.055513207,19.5364711,6970,69,main50,10,5.46,470.67,SK0910_9_main50_10_mono.wav
3561,97.70002497,307.601481,69.24748683,77.89652839,0.031449182,0.07591258,16.4667059,6970,69,main50,12,6.67,574.29,SK0910_9_main50_12_mono.wav
3562,96.40606131,273.1647847,69.09264734,78.15006849,0.022742953,0.06511233,17.6340396,6970,69,main50,14,4.91,423.3,SK0910_9_main50_14_mono.wav
3563,98.68202441,307.7609981,72.61401127,81.99276826,0.024226017,0.056160599,16.4860518,6970,69,main50,16,5.36,461.97,SK0910_9_main50_16_mono.wav
3564,99.0238074,286.5028116,72.1510092,82.39484892,0.021999884,0.062819889,17.9615392,6970,69,main50,18,5.73,493.24,SK0910_9_main50_18_mono.wav
3565,76.14068572,352.9165408,72.36581492,80.84686554,0.022269746,0.056918933,15.7770556,6970,69,main50,20,5.71,492.03,SK0910_9_main50_20_mono.wav
3566,68.30036729,561.3179035,70.76792575,78.57665059,0.021723084,0.056014029,14.3813648,6970,69,main50,22,4.19,360.85,SK0910_9_main50_22_mono.wav
3567,92.40305391,276.3960378,72.79895425,79.95152335,0.024249229,0.057480218,17.0749722,6970,69,main50,24,6.74,580.92,SK0910_9_main50_24_mono.wav
3568,92.89321387,335.1839283,74.3213085,82.94927487,0.020436205,0.057352367,17.057084,6970,69,main50,26,7.23,623.21,SK0910_9_main50_26_mono.wav
3569,77.29343819,284.5112506,73.54045005,83.24243243,0.027830104,0.081304865,15.1916413,6970,69,main50,28,5.94,512.1,SK0910_9_main50_28_mono.wav
3570,90.07466395,281.8231669,69.65670702,77.6708603,0.022819072,0.054038726,18.3948977,6970,69,main50,2,5.58,480.66,SK0910_9_main50_2_mono.wav
3571,62.6739718,284.8441427,72.09675006,83.31778062,0.025795089,0.086439569,12.9503932,6970,69,main50,30,6.25,538.29,SK0910_9_main50_30_mono.wav
3572,101.0252307,547.6672076,72.76987065,81.99773441,0.021551689,0.054175967,19.4636139,6970,69,main50,32,4.44,382.56,SK0910_9_main50_32_mono.wav
3573,85.72009422,298.785799,72.88058949,83.97263247,0.018323268,0.041236151,17.9851796,6970,69,main50,34,6.05,520.8,SK0910_9_main50_34_mono.wav
3574,88.94591444,577.7147858,72.14192248,80.60421213,0.024017043,0.061604098,16.9805965,6970,69,main50,36,9.07,781.61,SK0910_9_main50_36_mono.wav
3575,101.3758734,306.4042634,71.79290528,80.89005197,0.025398867,0.058895486,16.1815729,6970,69,main50,38,7.29,627.61,SK0910_9_main50_38_mono.wav
3576,90.07808458,323.9661007,73.76962686,81.77605833,0.022454299,0.063698468,17.1857571,6970,69,main50,40,5.75,495.13,SK0910_9_main50_40_mono.wav
3577,84.39622421,283.5791445,72.24523241,80.43372551,0.020725321,0.076709505,15.6002051,6970,69,main50,42,4.64,399.87,SK0910_9_main50_42_mono.wav
3578,89.47703154,305.0423881,72.06583121,81.66229658,0.026781327,0.067256005,16.4628554,6970,69,main50,44,9.23,794.88,SK0910_9_main50_44_mono.wav
3579,102.6606955,303.1785027,72.49979909,81.45389413,0.024453892,0.064065967,17.5435444,6970,69,main50,46,5.99,516.15,SK0910_9_main50_46_mono.wav
3580,91.39115648,315.3560499,73.03854725,81.9181863,0.023392263,0.056236594,15.5757006,6970,69,main50,48,5.87,505.81,SK0910_9_main50_48_mono.wav
3581,102.4964807,274.3478866,68.8339256,77.02402176,0.018869611,0.059984978,19.2388161,6970,69,main50,4,5.57,480.06,SK0910_9_main50_4_mono.wav
3582,99.53926867,328.064596,71.53306197,81.92757497,0.018544123,0.066833429,16.9262201,6970,69,main50,50,3.92,337.68,SK0910_9_main50_50_mono.wav
3583,87.25115087,321.186696,72.23121662,81.07105359,0.022760604,0.05674881,16.5120875,6970,69,main50,52,7.68,661.71,SK0910_9_main50_52_mono.wav
3584,70.36111187,356.7271556,71.75213236,80.92301916,0.023700824,0.051869035,16.6698027,6970,69,main50,54,7.56,651.04,SK0910_9_main50_54_mono.wav
3585,78.3681795,318.5787874,74.17304674,82.8342919,0.018377466,0.061716748,15.9654701,6970,69,main50,56,7.35,633.12,SK0910_9_main50_56_mono.wav
3586,86.72070146,314.5078413,74.12910353,86.48531724,0.019223531,0.048590759,18.3975713,6970,69,main50,58,5.47,471.1,SK0910_9_main50_58_mono.wav
3587,81.23890483,327.602996,73.34882224,81.99917833,0.020111492,0.056766536,16.6084779,6970,69,main50,60,6.88,592.55,SK0910_9_main50_60_mono.wav
3588,84.13246737,326.7636422,72.24098471,81.1977176,0.024876848,0.079097136,14.6460077,6970,69,main50,62,5.8,499.53,SK0910_9_main50_62_mono.wav
3589,83.51374759,306.3281541,74.08482267,84.01041698,0.027283638,0.075525959,16.3779423,6970,69,main50,64,4.1,353.1,SK0910_9_main50_64_mono.wav
3590,103.8664443,409.3417044,73.35318273,82.85232987,0.020481326,0.057959707,18.6857999,6970,69,main50,66,4.36,375.15,SK0910_9_main50_66_mono.wav
3591,89.11565315,327.3730693,73.15594901,88.43183381,0.019822901,0.075440215,18.8782302,6970,69,main50,68,6.99,602.54,SK0910_9_main50_68_mono.wav
3592,81.208631,318.5928114,68.26798521,79.30498779,0.02566771,0.064471255,17.596261,6970,69,main50,6,9.2,792.29,SK0910_9_main50_6_mono.wav
3593,73.71305177,315.0863995,72.61979265,81.89788254,0.025855201,0.067389444,14.8729904,6970,69,main50,70,4.81,414.34,SK0910_9_main50_70_mono.wav
3594,91.39472767,575.638393,73.1076425,82.67574977,0.020872935,0.060023096,16.6050869,6970,69,main50,72,7.17,617.53,SK0910_9_main50_72_mono.wav
3595,88.89993402,311.6594201,74.53962405,82.56646106,0.023352518,0.066987535,17.1986272,6970,69,main50,74,6.21,534.84,SK0910_9_main50_74_mono.wav
3596,83.05508601,276.5842389,73.34255825,81.60063972,0.01852778,0.068134526,17.815603,6970,69,main50,76,5.36,461.8,SK0910_9_main50_76_mono.wav
3597,83.94531953,336.4013024,74.31430538,84.37848035,0.022845177,0.062149895,14.8719599,6970,69,main50,78,6.42,552.76,SK0910_9_main50_78_mono.wav
3598,92.87044795,471.5752941,73.73640176,83.17056759,0.02159067,0.070135329,16.2532846,6970,69,main50,80,6.23,536.3,SK0910_9_main50_80_mono.wav
3599,71.11482175,313.8021801,69.00678642,83.10081072,0.021793094,0.062147443,17.621859,6970,69,main50,8,7.03,605.9,SK0910_9_main50_8_mono.wav
3600,83.32273099,365.472447,70.55284488,80.26289943,0.022801725,0.076940158,18.308235,7172,71,main50,10,8.16,703.14,SK1112_11_main50_10_mono.wav
3601,91.20478335,322.885544,72.57268771,82.87500631,0.020912916,0.077604807,16.9930636,7172,71,main50,12,6.13,528.47,SK1112_11_main50_12_mono.wav
3602,91.30459231,337.4146605,73.82064673,85.09633906,0.019385873,0.076033569,18.1123524,7172,71,main50,14,5.16,444.49,SK1112_11_main50_14_mono.wav
3603,94.65260788,469.86954,71.49237225,79.90483029,0.022310078,0.072596399,17.1350537,7172,71,main50,16,5.49,473.34,SK1112_11_main50_16_mono.wav
3604,99.9052374,532.4483712,73.44437629,83.88137867,0.019572304,0.059619629,17.6386796,7172,71,main50,18,5.9,508.31,SK1112_11_main50_18_mono.wav
3605,102.1570869,527.604114,72.99050145,82.79103223,0.023929919,0.082851785,17.9293398,7172,71,main50,20,5.02,432.26,SK1112_11_main50_20_mono.wav
3606,85.00327443,417.9566338,72.16811672,82.57768458,0.02280376,0.073205657,17.5474936,7172,71,main50,22,4.6,396.17,SK1112_11_main50_22_mono.wav
3607,101.7139016,491.8779323,73.32555966,82.45244147,0.017030092,0.05909918,18.1263172,7172,71,main50,24,7,603.4,SK1112_11_main50_24_mono.wav
3608,107.2893189,519.1177876,74.77514073,82.33156213,0.020189315,0.055850866,17.7319851,7172,71,main50,26,7.4,637.08,SK1112_11_main50_26_mono.wav
3609,86.89290787,293.4076612,73.84747114,83.10290636,0.020142195,0.075740319,14.5326447,7172,71,main50,28,4.96,427.26,SK1112_11_main50_28_mono.wav
3610,93.56000807,290.5103689,70.77336902,81.03734439,0.022498326,0.081054529,16.5341274,7172,71,main50,2,4.91,422.96,SK1112_11_main50_2_mono.wav
3611,93.00200355,563.5818133,72.52064458,83.79265381,0.022338882,0.071716812,15.2118282,7172,71,main50,30,5.91,509.35,SK1112_11_main50_30_mono.wav
3612,116.0911845,451.0536129,73.18469382,79.59699462,0.019058405,0.051249018,19.7532322,7172,71,main50,32,4,344.4,SK1112_11_main50_32_mono.wav
3613,96.52808761,327.9547086,73.99569134,83.23919744,0.022053839,0.070044143,15.653441,7172,71,main50,34,4.93,424.85,SK1112_11_main50_34_mono.wav
3614,94.40280111,552.6089661,74.54343144,85.87696984,0.022156033,0.066082591,17.3034803,7172,71,main50,36,8.31,716.24,SK1112_11_main50_36_mono.wav
3615,106.9328171,409.0283067,73.33596137,80.82161028,0.020825388,0.072337134,16.9509181,7172,71,main50,38,6.64,572.22,SK1112_11_main50_38_mono.wav
3616,98.7092433,420.4880681,72.85348773,81.83139239,0.020940483,0.071267083,19.5507932,7172,71,main50,40,5.28,455.25,SK1112_11_main50_40_mono.wav
3617,104.7933099,598.2470734,71.86216516,80.41962356,0.021595634,0.085995846,16.1502622,7172,71,main50,42,4.71,405.99,SK1112_11_main50_42_mono.wav
3618,106.6729294,455.9994889,75.14886277,84.38772519,0.02147022,0.063180835,18.4253757,7172,71,main50,44,8.38,721.92,SK1112_11_main50_44_mono.wav
3619,109.4539812,572.401547,73.63216549,82.57920709,0.022708789,0.085409489,16.5522084,7172,71,main50,46,5.44,468.18,SK1112_11_main50_46_mono.wav
3620,105.1497685,419.7904615,74.4068444,81.64163252,0.023642895,0.074058271,16.0869391,7172,71,main50,48,5.33,459.13,SK1112_11_main50_48_mono.wav
3621,103.2184422,297.6775488,72.47517465,82.01062705,0.025640809,0.081346477,15.140202,7172,71,main50,4,4.99,430.1,SK1112_11_main50_4_mono.wav
3622,76.15212428,313.1890197,72.81610632,85.72508272,0.018892648,0.077174972,19.5671178,7172,71,main50,50,5.02,432.86,SK1112_11_main50_50_mono.wav
3623,118.2609871,519.3700405,74.30679938,83.0336115,0.018231434,0.056618479,18.9575019,7172,71,main50,52,6.32,544.66,SK1112_11_main50_52_mono.wav
3624,76.67948179,288.2054853,73.31906863,82.49513705,0.0200405,0.065890682,15.5966847,7172,71,main50,54,5.74,494.27,SK1112_11_main50_54_mono.wav
3625,92.29869591,295.3638404,77.15536139,90.19195655,0.021200768,0.090043723,13.7497727,7172,71,main50,56,6.56,564.82,SK1112_11_main50_56_mono.wav
